Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Payment_Method,Order_Status,Is_Promotion,Customer_Email_Was_Missing,Province_Was_Missing,Customer_Email_Filled_From_Reference,Province_Filled_From_Reference,Order_Date_Raw,Order_Date_Parse_Method,Order_Date_Was_Imputed,Customer_Name_Normalized,Quantity_Was_Invalid,Expected_Amount,Amount_Difference,Accuracy_Flag,Amount_Was_Negative,Amount_Looks_Like_Sentinel,Status_Was_Invalid,Transaction_Amount_Before_Capping,Outlier_Flag_Before_Capping,Amount_Was_Capped,Load_Delay_Hours,Timeliness_Status
T000172,C0112,Pim Rattanakul,pim.rattanakul112@example.com,M,Phuket,2026-06-10,2026-06-10 01:00:00,Beauty,3,71.11,0.0,229.66,Cash on Delivery,Cancelled,N,True,False,True,False,2026-06-10,ISO_UNAMBIGUOUS,False,Pim Rattanakul,False,213.33,16.33,True,False,False,False,229.66,False,False,1.0,On Time
T000335,C0120,Mook Boonmee,mook.boonmee120@example.com,M,Chonburi,2026-01-08,2026-01-08 01:00:00,Beauty,1,169.44,0.2,135.55,PromptPay,Completed,N,False,False,False,False,2026-01-08,ISO_UNAMBIGUOUS,False,Mook Boonmee,False,135.55,0.0,False,False,False,False,135.55,False,False,1.0,On Time
T000456,C0177,Ice Lertprasert,ice.lertprasert177@example.com,M,Chiang Mai,2026-04-05,2026-04-07 13:00:00,Home,2,154.08,0.0,308.16,PromptPay,Cancelled,N,False,False,False,False,2026/04/05,ISO_UNAMBIGUOUS,False,Ice Lertprasert,False,308.16,0.0,False,False,False,False,308.16,False,False,61.0,Late
T000004,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-06-11,2026-06-11 01:00:00,Beauty,5,415.29,0.1,1868.81,Credit Card,Processing,N,False,False,False,False,2026-06-11,ISO_UNAMBIGUOUS,False,Mook Thongdee,False,1868.81,0.0,False,False,False,False,1868.81,False,False,1.0,On Time
T000043,C0083,Beam Srisawat,beam.srisawat83@example.com,M,Chiang Mai,2026-02-01,2026-02-01 14:00:00,Electronics,6,296.58,0.15,1512.56,Bank Transfer,Processing,N,False,False,False,False,01/02/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Beam Srisawat,False,1512.56,0.0,False,False,False,False,1512.56,False,False,14.0,On Time
T000463,C0153,Nont Chaiyo,nont.chaiyo153@example.com,F,Chiang Mai,2026-03-27,2026-03-27 11:00:00,Sports,6,221.64,0.0,1329.84,Credit Card,Returned,N,False,False,False,False,2026-03-27,ISO_UNAMBIGUOUS,False,Nont Chaiyo,False,1329.84,0.0,False,False,False,False,1329.84,False,False,11.0,On Time
T000586,C0016,Korn Lertprasert,korn.lertprasert16@example.com,M,Khon Kaen,2026-02-08,2026-02-08 11:00:00,Food,4,72.4,0.15,246.16,Credit Card,Returned,N,False,False,False,False,2026-02-08,ISO_UNAMBIGUOUS,False,Korn Lertprasert,False,246.16,0.0,False,False,False,False,246.16,False,False,11.0,On Time
T000005,C0110,Mook Srisawat,mook.srisawat110@example.com,F,Nakhon Ratchasima,2026-06-12,2026-06-12 09:00:00,Home,6,50.19,0.15,2559.7,Bank Transfer,Processing,Y,False,False,False,False,2026-06-12,ISO_UNAMBIGUOUS,False,Mook Srisawat,False,255.97,2303.73,True,False,False,False,2559.7,True,False,9.0,On Time
T000382,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-01-19,2026-01-19 05:00:00,Electronics,3,202.19,0.0,606.57,Bank Transfer,Completed,N,False,False,False,False,2026-01-19,ISO_UNAMBIGUOUS,False,May Boonmee,False,606.57,0.0,False,False,False,False,606.57,False,False,5.0,On Time
T000219,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-02-07,2026-02-07 04:00:00,Electronics,2,133.02,0.2,212.83,Cash on Delivery,Returned,N,False,False,False,False,2026-02-07,ISO_UNAMBIGUOUS,False,Ploy Saelim,False,212.83,0.0,False,False,False,False,212.83,False,False,4.0,On Time
T000468,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026-01-13,2026-01-13 12:00:00,Sports,5,231.14,0.0,1155.7,PromptPay,Cancelled,N,False,False,False,False,13/01/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Korn Lertprasert,False,1155.7,0.0,False,False,False,False,1155.7,False,False,12.0,On Time
T000519,C0114,Ploy Thongdee,ploy.thongdee114@example.com,M,Nakhon Ratchasima,2026-01-11,2026-01-11 11:00:00,Sports,2,357.73,0.05,679.69,PromptPay,Processing,N,False,False,False,False,2026-01-11,ISO_UNAMBIGUOUS,False,Ploy Thongdee,False,679.69,0.0,False,False,False,False,679.69,False,False,11.0,On Time
T000041,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-06-08,2026-06-08 11:00:00,Food,3,143.49,0.05,408.95,PromptPay,Returned,N,False,False,False,False,2026-06-08,ISO_UNAMBIGUOUS,False,Korn Phromla,False,408.95,0.0,False,False,False,False,408.95,False,False,11.0,On Time
T000149,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-03-14,2026-03-14 02:00:00,Electronics,6,234.72,0.0,1408.32,PromptPay,Processing,N,False,False,False,False,2026-03-14,ISO_UNAMBIGUOUS,False,Pim Srisawat,False,1408.32,0.0,False,False,False,False,1408.32,False,False,2.0,On Time
T000042,C0036,Film Maneerat,film.maneerat36@example.com,F,Chonburi,2026-06-05,2026-06-05 08:00:00,Fashion,3,422.01,0.1,1139.43,Cash on Delivery,Processing,N,False,False,False,False,2026-06-05,ISO_UNAMBIGUOUS,False,Film Maneerat,False,1139.43,0.0,False,False,False,False,1139.43,False,False,8.0,On Time
T000180,C0114,Ploy Thongdee,ploy.thongdee114@example.com,M,Nakhon Ratchasima,2026-05-06,2026-05-06 03:00:00,Fashion,1,361.76,0.05,343.67,PromptPay,Processing,N,False,False,False,False,06/05/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Ploy Thongdee,False,343.67,0.0,False,False,False,False,343.67,False,False,3.0,On Time
T000099,C0065,Pim Srisawat,pim.srisawat65@example.com,M,Nakhon Ratchasima,2026-04-28,2026-04-28 12:00:00,Food,4,174.07,0.1,626.65,Cash on Delivery,Completed,N,False,False,False,False,2026-04-28,ISO_UNAMBIGUOUS,False,Pim Srisawat,False,626.65,0.0,False,False,False,False,626.65,False,False,12.0,On Time
T000137,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-06-29,2026-06-29 11:00:00,Food,2,264.19,0.1,475.54,PromptPay,Completed,N,False,False,False,False,2026-06-29,ISO_UNAMBIGUOUS,False,Boss Kittikul,False,475.54,0.0,False,False,False,False,475.54,False,False,11.0,On Time
T000527,C0024,Fah Boonmee,fah.boonmee24@example.com,F,Bangkok,2026-01-09,2026-01-09 07:00:00,Sports,2,202.29,0.1,364.12,Cash on Delivery,Processing,Y,False,False,False,False,2026-01-09,ISO_UNAMBIGUOUS,False,Fah Boonmee,False,364.12,0.0,False,False,False,False,364.12,False,False,7.0,On Time
T000242,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-04-10,2026-04-10 12:00:00,Sports,6,144.15,0.05,821.66,Bank Transfer,Processing,N,False,False,False,False,2026/04/10,ISO_UNAMBIGUOUS,False,Anan Khamdee,False,821.66,0.0,False,False,False,False,821.66,False,False,12.0,On Time
T000241,C0060,Tee Maneerat,tee.maneerat60@example.com,M,Rayong,2026-03-17,2026-03-17 05:00:00,Food,6,251.32,0.0,1636.96,Bank Transfer,Returned,N,False,False,False,False,2026-03-17,ISO_UNAMBIGUOUS,False,Tee Maneerat,False,1507.92,129.04,True,False,False,False,1636.96,False,False,5.0,On Time
T000570,C0019,Korn Dechawat,korn.dechawat19@example.com,M,Nakhon Ratchasima,2026-04-04,2026-04-04 15:00:00,Electronics,1,225.45,0.0,225.45,Bank Transfer,Completed,N,False,False,False,False,2026/04/04,ISO_UNAMBIGUOUS,False,Korn Dechawat,False,225.45,0.0,False,False,False,False,225.45,False,False,15.0,On Time
T000094,C0170,Beam Boonmee,beam.boonmee170@example.com,M,Nakhon Ratchasima,2026-03-18,2026-03-18 12:00:00,Sports,4,146.05,0.2,467.36,Bank Transfer,Returned,N,False,False,False,False,2026-03-18,ISO_UNAMBIGUOUS,False,Beam Boonmee,False,467.36,0.0,False,False,False,False,467.36,False,False,12.0,On Time
T000108,C0163,Tee Thongdee,tee.thongdee163@example.com,M,Chanthaburi,2026-06-19,2026-06-19 17:00:00,Beauty,2,197.35,0.0,394.7,Bank Transfer,Returned,N,False,False,False,False,2026/06/19,ISO_UNAMBIGUOUS,False,Tee Thongdee,False,394.7,0.0,False,False,False,False,394.7,False,False,17.0,On Time
T000432,C0139,Gun Phromla,gun.phromla139@example.com,M,Nakhon Ratchasima,2026-02-03,2026-02-03 19:00:00,Home,5,137.06,0.1,616.77,Credit Card,Returned,N,False,False,False,False,02/03/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Gun Phromla,False,616.77,0.0,False,False,False,False,616.77,False,False,19.0,On Time
T000188,C0012,Mint Pattanakul,mint.pattanakul12@example.com,M,Chiang Mai,2026-02-23,2026-02-23 17:00:00,Food,5,779.43,0.0,2092.5,PromptPay,Processing,N,False,False,False,False,2026/02/23,ISO_UNAMBIGUOUS,False,Mint Pattanakul,False,3897.15,-1162.21,True,False,False,False,2734.94,True,True,17.0,On Time
T000491,C0016,Korn Lertprasert,korn.lertprasert16@example.com,M,Khon Kaen,2026-04-05,2026-04-05 09:00:00,Food,3,216.03,0.15,550.88,Credit Card,Returned,N,False,False,False,False,2026-04-05,ISO_UNAMBIGUOUS,False,Korn Lertprasert,False,550.88,0.0,False,False,False,False,550.88,False,False,9.0,On Time
T000427,C0116,Boss Wongsa,boss.wongsa116@example.com,F,Chonburi,2026-01-19,2026-01-19 14:00:00,Beauty,3,188.05,0.1,507.74,Bank Transfer,Completed,N,False,False,False,False,2026-01-19,ISO_UNAMBIGUOUS,False,Boss Wongsa,False,507.74,0.0,False,False,False,False,507.74,False,False,14.0,On Time
T000289,C0096,Korn Dechawat,korn.dechawat96@example.com,M,Chonburi,2026-06-20,2026-06-20 18:00:00,Home,5,164.17,0.0,820.85,Bank Transfer,Processing,N,False,False,False,False,20/06/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Korn Dechawat,False,820.85,0.0,False,False,False,False,820.85,False,False,18.0,On Time
T000247,C0048,Boss Dechawat,boss.dechawat48@example.com,F,Rayong,2026-05-21,2026-05-21 05:00:00,Food,2,116.7,0.0,233.4,PromptPay,Returned,N,False,False,False,False,2026-05-21,ISO_UNAMBIGUOUS,False,Boss Dechawat,False,233.4,0.0,False,False,False,False,233.4,False,False,5.0,On Time
T000415,C0006,Pim Khamdee,pim.khamdee6@example.com,M,Nakhon Ratchasima,2026-02-02,2026-02-02 03:00:00,Food,6,224.99,0.0,1349.94,Bank Transfer,Returned,N,False,False,False,False,2026-02-02,ISO_UNAMBIGUOUS,False,Pim Khamdee,False,1349.94,0.0,False,False,False,False,1349.94,False,False,3.0,On Time
T000431,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,F,Bangkok,2026-05-15,2026-05-15 09:00:00,Food,4,368.36,0.2,1178.75,Credit Card,Processing,N,False,False,False,False,2026-05-15,ISO_UNAMBIGUOUS,False,Ploy Chaiyo,False,1178.75,0.0,False,False,False,False,1178.75,False,False,9.0,On Time
T000133,C0087,May Sukjai,may.sukjai87@example.com,M,Chanthaburi,2026-06-19,2026-06-19 11:00:00,Electronics,6,158.25,0.0,949.5,Credit Card,Returned,N,False,False,False,False,2026/06/19,ISO_UNAMBIGUOUS,False,May Sukjai,False,949.5,0.0,False,False,False,False,949.5,False,False,11.0,On Time
T000212,C0106,Korn Srisawat,korn.srisawat106@example.com,M,Rayong,2026-05-04,2026-05-04 07:00:00,Home,6,286.92,0.1,1549.37,Bank Transfer,Cancelled,N,False,False,False,False,2026-05-04,ISO_UNAMBIGUOUS,False,Korn Srisawat,False,1549.37,0.0,False,False,False,False,1549.37,False,False,7.0,On Time
T000034,C0117,Mint Phromla,mint.phromla117@example.com,F,Nakhon Ratchasima,2026-06-09,2026-06-09 10:00:00,Fashion,1,200.15,0.05,190.14,PromptPay,Completed,N,False,False,False,False,2026-06-09,ISO_UNAMBIGUOUS,False,Mint Phromla,False,190.14,0.0,False,False,False,False,190.14,False,False,10.0,On Time
T000466,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-05-16,2026-05-16 07:00:00,Home,5,120.77,0.0,603.85,Bank Transfer,Completed,N,True,False,True,False,2026-05-16,ISO_UNAMBIGUOUS,False,Ploy Saelim,False,603.85,0.0,False,False,False,True,603.85,False,False,7.0,On Time
T000496,C0068,Beam Sukjai,beam.sukjai68@example.com,F,Bangkok,2026-03-25,2026-03-25 08:00:00,Food,5,169.79,0.1,764.05,Cash on Delivery,Processing,N,False,False,False,False,2026-03-25,ISO_UNAMBIGUOUS,False,Beam Sukjai,False,764.06,-0.01,False,False,False,False,764.05,False,False,8.0,On Time
T000376,C0166,Jane Srisawat,jane.srisawat166@example.com,F,Nakhon Ratchasima,2026-04-14,2026-04-14 05:00:00,Beauty,5,80.57,0.0,402.85,PromptPay,Completed,N,False,False,False,False,2026-04-14,ISO_UNAMBIGUOUS,False,Jane Srisawat,False,402.85,0.0,False,False,False,False,402.85,False,False,5.0,On Time
T000549,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-01-31,2026-01-31 18:00:00,Fashion,3,313.72,0.0,941.16,Cash on Delivery,Returned,N,False,False,False,False,2026-01-31,ISO_UNAMBIGUOUS,False,Mint Kittikul,False,941.16,0.0,False,False,False,False,941.16,False,False,18.0,On Time
T000040,C0034,Fah Pattanakul,fah.pattanakul34@example.com,M,Chiang Mai,2026-01-28,2026-01-28 19:00:00,Fashion,3,156.5,0.0,493.99,Bank Transfer,Processing,N,False,False,False,False,2026-01-28,ISO_UNAMBIGUOUS,False,Fah Pattanakul,False,469.5,24.49,True,False,False,False,493.99,False,False,19.0,On Time
T000360,C0174,Ploy Kittikul,ploy.kittikul174@example.com,M,Chiang Mai,2026-04-07,2026-04-07 18:00:00,Beauty,5,188.59,0.0,942.95,Credit Card,Processing,N,False,False,False,False,2026-04-07,ISO_UNAMBIGUOUS,False,Ploy Kittikul,False,942.95,0.0,False,False,False,False,942.95,False,False,18.0,On Time
T000209,C0002,Mint Thongdee,mint.thongdee2@example.com,F,Rayong,2026-01-23,2026-01-23 06:00:00,Food,1,299.62,0.0,299.62,Cash on Delivery,Completed,N,False,False,False,False,23/01/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Mint Thongdee,False,299.62,0.0,False,False,False,False,299.62,False,False,6.0,On Time
T000055,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-05-04,2026-05-04 19:00:00,Food,1,96.41,0.0,96.41,Cash on Delivery,Cancelled,N,False,False,False,False,2026-05-04,ISO_UNAMBIGUOUS,False,May Boonmee,False,96.41,0.0,False,False,False,False,96.41,False,False,19.0,On Time
T000385,C0103,Tee Phromla,tee.phromla103@example.com,F,Phuket,2026-02-21,2026-02-21 03:00:00,Home,3,331.97,0.0,995.91,Credit Card,Cancelled,N,False,False,False,False,2026/02/21,ISO_UNAMBIGUOUS,False,Tee Phromla,False,995.91,0.0,False,False,False,True,995.91,False,False,3.0,On Time
T900008,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-03-15,2026-03-15 07:00:00,Sports,3,269.12,0.15,686.26,Bank Transfer,Processing,N,False,False,False,False,15-03-2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Mook Thongdee,False,686.26,0.0,False,False,False,False,686.26,False,False,7.0,On Time
T000400,C0153,Nont Chaiyo,nont.chaiyo153@example.com,F,Chiang Mai,2026-04-19,2026-04-19 11:00:00,Sports,3,162.55,0.0,487.65,PromptPay,Cancelled,N,False,False,False,False,19/04/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Nont Chaiyo,False,487.65,0.0,False,False,False,False,487.65,False,False,11.0,On Time
T000030,C0082,Beam Srisawat,beam.srisawat82@example.com,M,Khon Kaen,2026-06-17,2026-06-17 17:00:00,Food,3,172.18,0.05,490.71,Bank Transfer,Processing,N,False,False,False,False,17/06/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Beam Srisawat,False,490.71,0.0,False,False,False,False,490.71,False,False,17.0,On Time
T000123,C0117,Mint Phromla,mint.phromla117@example.com,F,Nakhon Ratchasima,2026-06-16,2026-06-16 14:00:00,Sports,2,90.18,0.05,171.34,Bank Transfer,Cancelled,N,False,False,False,False,2026/06/16,ISO_UNAMBIGUOUS,False,Mint Phromla,False,171.34,0.0,False,False,False,False,171.34,False,False,14.0,On Time
T000153,C0143,Korn Srisawat,korn.srisawat143@example.com,M,Rayong,2026-05-17,2026-05-17 11:00:00,Home,6,121.84,0.05,694.49,PromptPay,Cancelled,N,False,False,False,False,2026-05-17,ISO_UNAMBIGUOUS,False,Korn Srisawat,False,694.49,0.0,False,False,False,False,694.49,False,False,11.0,On Time
T000522,C0104,May Srisawat,may.srisawat104@example.com,F,Chonburi,2026-05-16,2026-05-16 06:00:00,Beauty,3,195.53,0.0,586.59,Cash on Delivery,Returned,N,False,False,False,False,2026-05-16,ISO_UNAMBIGUOUS,False,May Srisawat,False,586.59,0.0,False,False,False,False,586.59,False,False,6.0,On Time
T000357,C0137,Film Boonmee,film.boonmee137@example.com,M,Khon Kaen,2026-03-08,2026-03-08 14:00:00,Fashion,3,56.68,0.0,170.04,Cash on Delivery,Processing,N,False,False,False,False,2026-03-08,ISO_UNAMBIGUOUS,False,Film Boonmee,False,170.04,0.0,False,False,False,False,170.04,False,False,14.0,On Time
T000131,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-06-24,2026-06-24 04:00:00,Beauty,6,265.91,0.0,1595.46,Bank Transfer,Returned,N,False,False,False,False,2026-06-24,ISO_UNAMBIGUOUS,False,Anan Khamdee,False,1595.46,0.0,False,False,False,False,1595.46,False,False,4.0,On Time
T000493,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-02-03,2026-02-03 03:00:00,Beauty,3,286.06,0.0,858.18,Bank Transfer,Returned,N,False,False,False,False,2026-02-03,ISO_UNAMBIGUOUS,False,Tee Wongsa,False,858.18,0.0,False,False,False,False,858.18,False,False,3.0,On Time
T000409,C0072,Tee Lertprasert,tee.lertprasert72@example.com,F,Chanthaburi,2026-05-22,2026-05-22 05:00:00,Food,6,378.53,0.1,2044.06,Cash on Delivery,Processing,N,False,False,False,False,not_a_date,IMPUTED_FROM_LOAD_TS,True,Tee Lertprasert,False,2044.06,0.0,False,False,False,False,2044.06,False,False,5.0,On Time
T000406,C0028,Korn Rattanakul,korn.rattanakul28@example.com,M,Chonburi,2026-03-11,2026-03-11 07:00:00,Home,2,754.26,0.0,19610.76,Credit Card,Processing,Y,False,False,False,False,2026-03-11,ISO_UNAMBIGUOUS,False,Korn Rattanakul,False,1508.52,18102.24,True,False,False,False,19610.76,True,False,7.0,On Time
T000562,C0146,Beam Maneerat,beam.maneerat146@example.com,F,Chanthaburi,2026-04-17,2026-04-17 13:00:00,Home,3,326.41,0.05,930.27,Bank Transfer,Cancelled,N,False,False,False,False,17/04/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Beam Maneerat,False,930.27,0.0,False,False,False,False,930.27,False,False,13.0,On Time
T000072,C0097,Ploy Boonmee,ploy.boonmee97@example.com,F,Chiang Mai,2026-01-10,2026-01-10 19:00:00,Sports,4,66.11,0.0,264.44,Bank Transfer,Completed,N,False,False,False,False,10/01/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Ploy Boonmee,False,264.44,0.0,False,False,False,False,264.44,False,False,19.0,On Time
T000361,C0007,Jane Saelim,jane.saelim7@example.com,M,Chiang Mai,2026-06-24,2026-06-24 09:00:00,Beauty,1,170.79,0.2,136.63,PromptPay,Completed,N,True,False,True,False,24/06/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Jane Saelim,False,136.63,0.0,False,False,False,False,136.63,False,False,9.0,On Time
T000314,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-03-31,2026-03-31 11:00:00,Food,4,175.32,0.05,666.22,Bank Transfer,Cancelled,N,False,False,False,False,2026-03-31,ISO_UNAMBIGUOUS,False,Korn Srisawat,False,666.22,0.0,False,False,False,False,666.22,False,False,11.0,On Time
T000384,C0138,Mint Dechawat,mint.dechawat138@example.com,M,Khon Kaen,2026-01-13,2026-01-13 06:00:00,Beauty,4,268.67,0.1,1110.52,Credit Card,Processing,N,True,False,True,False,2026-01-13,ISO_UNAMBIGUOUS,False,Mint Dechawat,False,967.21,143.31,True,False,False,False,1110.52,False,False,6.0,On Time
T000263,C0064,Ploy Thongdee,ploy.thongdee64@example.com,F,Phuket,2026-03-06,2026-03-10 10:00:00,Food,4,242.46,0.1,872.86,Credit Card,Completed,N,False,False,False,False,2026-03-06,ISO_UNAMBIGUOUS,False,Ploy Thongdee,False,872.86,0.0,False,False,False,False,872.86,False,False,106.0,Late
T000060,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-03-04,2026-03-04 15:00:00,Beauty,5,97.05,0.15,412.46,Credit Card,Returned,N,False,False,False,False,2026/03/04,ISO_UNAMBIGUOUS,False,Nont Kittikul,False,412.46,0.0,False,False,False,False,412.46,False,False,15.0,On Time
T000271,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-05-04,2026-05-04 08:00:00,Home,6,162.55,0.0,975.3,PromptPay,Cancelled,N,False,False,False,False,2026-05-04,ISO_UNAMBIGUOUS,False,Beam Boonmee,False,975.3,0.0,False,False,False,False,975.3,False,False,8.0,On Time
T000355,C0031,Ploy Rattanakul,ploy.rattanakul31@example.com,F,Chiang Mai,2026-05-19,2026-05-19 06:00:00,Electronics,20,286.94,0.0,860.82,Bank Transfer,Completed,N,False,False,False,False,05/19/2026,RESOLVED_BY_CALENDAR (MM/DD/YYYY),False,Ploy Rattanakul,True,5738.8,-4877.98,True,False,False,False,860.82,False,False,6.0,On Time
T000503,C0089,May Sukjai,may.sukjai89@example.com,F,Chiang Mai,2026-04-11,2026-04-11 07:00:00,Electronics,3,129.73,0.2,311.35,Cash on Delivery,Completed,Y,False,False,False,False,2026-04-11,ISO_UNAMBIGUOUS,False,May Sukjai,False,311.35,0.0,False,False,False,False,311.35,False,False,7.0,On Time
T000388,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026-04-23,2026-04-23 06:00:00,Sports,4,71.99,0.1,192.82,Cash on Delivery,Completed,N,False,False,False,False,2026-04-23,ISO_UNAMBIGUOUS,False,Korn Lertprasert,False,259.16,-66.34,True,False,False,False,192.82,False,False,6.0,On Time
T000217,C0127,Fah Rattanakul,fah.rattanakul127@example.com,F,Rayong,2026-05-10,2026-05-10 10:00:00,Fashion,4,97.44,0.0,403.5,PromptPay,Completed,N,False,False,False,False,2026/05/10,ISO_UNAMBIGUOUS,False,Fah Rattanakul,False,389.76,13.74,True,False,False,False,403.5,False,False,10.0,On Time
T000013,C0124,Aom Thongdee,aom.thongdee124@example.com,F,Khon Kaen,2026-05-21,2026-05-21 14:00:00,Electronics,5,375.75,0.0,1664.62,Cash on Delivery,Processing,N,True,False,True,False,2026/05/21,ISO_UNAMBIGUOUS,False,Aom Thongdee,False,1878.75,-214.13,True,False,False,False,1664.62,False,False,14.0,On Time
T000147,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-05-17,2026-05-17 03:00:00,Fashion,6,400.11,0.0,2092.5,PromptPay,Processing,N,False,False,False,False,2026-05-17,ISO_UNAMBIGUOUS,False,Boss Kittikul,False,2400.66,0.0,False,False,False,False,2400.66,True,True,3.0,On Time
T000312,C0012,Mint Pattanakul,mint.pattanakul12@example.com,M,Chiang Mai,2026-03-25,2026-03-25 09:00:00,Home,1,373.85,0.1,336.47,Bank Transfer,Completed,N,True,False,True,False,2026-03-25,ISO_UNAMBIGUOUS,False,Mint Pattanakul,False,336.46,0.01,False,False,False,False,336.47,False,False,9.0,On Time
T000285,C0028,Korn Rattanakul,korn.rattanakul28@example.com,M,Chonburi,2026-06-09,2026-06-09 11:00:00,Food,6,230.09,0.0,1380.54,Cash on Delivery,Completed,N,False,False,False,False,2026-06-09,ISO_UNAMBIGUOUS,False,Korn Rattanakul,False,1380.54,0.0,False,False,False,False,1380.54,False,False,11.0,On Time
T000101,C0074,Ice Kittikul,ice.kittikul74@example.com,M,Chonburi,2026-05-08,2026-05-08 06:00:00,Fashion,5,370.47,0.0,1852.35,Credit Card,Completed,N,False,False,False,False,2026-05-08,ISO_UNAMBIGUOUS,False,Ice Kittikul,False,1852.35,0.0,False,False,False,False,1852.35,False,False,6.0,On Time
T000257,C0060,Tee Maneerat,tee.maneerat60@example.com,M,Rayong,2026-03-24,2026-03-24 10:00:00,Electronics,2,217.62,0.0,435.24,Credit Card,Completed,N,False,False,False,False,2026-03-24,ISO_UNAMBIGUOUS,False,Tee Maneerat,False,435.24,0.0,False,False,False,False,435.24,False,False,10.0,On Time
T000369,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-01-24,2026-01-24 16:00:00,Sports,3,379.61,0.0,1138.83,Cash on Delivery,Processing,N,False,False,False,False,24/01/2026,RESOLVED_BY_CALENDAR (DD/MM/YYYY),False,Gun Sukjai,False,1138.83,0.0,False,False,False,False,1138.83,False,False,16.0,On Time
T000151,C0003,Mint Thongdee,unknown_C0003@unknown.local,M,Phuket,2026-05-13,2026-05-13 04:00:00,Electronics,5,221.56,0.15,941.63,Credit Card,Completed,N,True,False,False,False,2026-05-13,ISO_UNAMBIGUOUS,False,Mint Thongdee,False,941.63,0.0,False,False,False,False,941.63,False,False,4.0,On Time
T000194,C0002,Mint Thongdee,mint.thongdee2@example.com,F,Rayong,2026-06-02,2026-06-02 03:00:00,Fashion,3,100.22,0.05,285.63,Cash on Delivery,Completed,N,False,False,False,False,02/06/2026,RESOLVED_BY_LOAD_TS (DD/MM/YYYY),False,Mint Thongdee,False,285.63,0.0,False,False,False,False,285.63,False,False,3.0,On Time
T000378,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-05-18,2026-05-18 17:00:00,Home,2,149.97,0.05,284.94,Bank Transfer,Processing,N,False,False,False,False,2026-05-18,ISO_UNAMBIGUOUS,False,Ploy Saelim,False,284.94,0.0,False,False,False,False,284.94,False,False,17.0,On Time
T000081,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,F,Bangkok,2026-06-10,2026-06-11 09:00:00,Food,3,95.64,0.1,258.23,Credit Card,Processing,N,True,False,True,False,2026-06-10,ISO_UNAMBIGUOUS,False,Ploy Chaiyo,False,258.23,0.0,False,False,False,False,258.23,False,False,33.0,Late
T000218,C0082,Beam Srisawat,beam.srisawat82@example.com,M,Khon Kaen,2026-02-06,2026-02-06 13:00:00,Sports,5,59.38,0.0,296.9,Cash on Delivery,Completed,N,False,False,False,False,02/06/2026,RESOLVED_BY_LOAD_TS (MM/DD/YYYY),False,Beam Srisawat,False,296.9,0.0,False,False,False,False,296.9,False,False,13.0,On Time
